	24	48	64	128	256	512
12	0.8017094017094019	0.7912393162393162	0.8061965811965811	0.8017094017094019	0.7803418803418803	0.7786324786324789
24	0.7914529914529916	0.8117521367521366	0.7884615384615387	0.7993589743589743	0.7764957264957265	0.7914529914529916
48	0.7963675213675213	0.7884615384615383	0.7989316239316239	0.8042735042735044	0.7991452991452993	0.7786324786324786
64	0.794017094017094	0.8198717948717947	0.7912393162393162	0.7893162393162395	0.7916666666666666	0.7758547008547009
128	0.8047008547008548	0.7918803418803418	0.7995726495726497	0.7995726495726497	0.7940170940170942	0.7741452991452992
256	0.8014957264957264	0.81517094017094	0.7938034188034188	0.7895299145299145	0.792094017094017	0.7987179487179485
512	0.7914529914529914	0.8014957264957264	0.7916666666666666	0.7893162393162393	0.7993589743589743	0.7711538461538462
1024	0.7940170940170942	0.7891025641025641	0.8019230769230768	0.7886752136752136	0.7891025641025641	0.7893162393162393
