	24	48	64	128	256	512
12	0.7800269905533064	0.7643724696356274	0.7705578047683309	0.7636302294197032	0.7576023391812865	0.7749887539361223
24	0.781893837156995	0.7783175888439047	0.7835582546108862	0.7593117408906882	0.7758884390463338	0.7738866396761134
48	0.7749212775528566	0.7714799820062979	0.7785200179937023	0.7662618083670715	0.772357174988754	0.7575123706702653
64	0.7800719748088168	0.7740440845704004	0.7741115609536662	0.7713900134952766	0.7758434547908232	0.7575123706702653
128	0.7733018443544758	0.7722447143499775	0.770625281151597	0.7714349977507872	0.7757534862798021	0.7610211426000899
256	0.7724246513720199	0.7721322537112011	0.767094017094017	0.7756860098965364	0.765204678362573	0.767004048582996
512	0.7835582546108862	0.7748538011695908	0.7706027890238416	0.7670490328385066	0.7741340530814215	0.7688259109311741
1024	0.7732793522267207	0.7757984705353126	0.7722672064777328	0.7748538011695906	0.763472784525416	0.7722222222222221
