	24	48	64	128	256	512
12	0.9501153439153439	0.9484068783068783	0.9494645502645502	0.9490449735449736	0.9485624338624338	0.9529386243386243
24	0.9512423280423281	0.9525788359788359	0.9529084656084655	0.9514838624338625	0.9426190476190476	0.9468984126984127
48	0.950174074074074	0.9537275132275131	0.9507486772486772	0.9507190476190477	0.9516669312169311	0.9502317460317462
64	0.9510174603174604	0.9467	0.9534161375661375	0.9528412698412699	0.9488714285714286	0.9474100529100529
128	0.9512968253968254	0.9539656084656084	0.949862962962963	0.9522777777777778	0.9509761904761905	0.9481888888888889
256	0.9540566137566137	0.9513412698412699	0.9538142857142856	0.9513880952380953	0.9458656084656084	0.9468851851851853
512	0.9506439153439153	0.9528507936507937	0.9521068783068783	0.9510148148148149	0.9500145502645502	0.9514354497354498
1024	0.9521698412698413	0.9535740740740741	0.9533222222222223	0.9517095238095239	0.9518275132275132	0.9518026455026455
