	24	48	64	128	256	512
ACC	0.9805555555555555	0.9833333333333331	0.9833333333333333	0.9777777777777777	0.975	0.9638888888888889
AUC	0.9864197530864197	0.9839506172839506	0.9814814814814815	0.9827160493827161	0.9777777777777779	0.9790123456790124
F1	0.9571428571428572	0.9638095238095238	0.9622222222222222	0.9542857142857143	0.9404761904761904	0.919047619047619
