	1	2	3	4	5	6	7	8	9	10
0.05	0.8897435897435898	0.8881410256410257	0.8864102564102564	0.8872435897435897	0.8788888888888889	0.8830555555555556	0.8873504273504276	0.8798076923076922	0.886431623931624	0.8847222222222223
0.1	0.8881410256410257	0.8848290598290599	0.8855128205128205	0.8914529914529915	0.8881410256410257	0.8838461538461538	0.8855555555555554	0.888931623931624	0.8855982905982905	0.883888888888889
0.2	0.8839957264957267	0.8881623931623932	0.8772222222222222	0.8923076923076922	0.8830555555555555	0.8864957264957266	0.8906837606837607	0.8914743589743591	0.8898076923076923	0.8897863247863249
0.3	0.8772222222222222	0.8847222222222223	0.8915384615384615	0.8855555555555554	0.8889529914529914	0.8839102564102564	0.8872649572649575	0.8830128205128206	0.8914102564102565	0.880534188034188
0.4	0.8847649572649573	0.8788461538461538	0.8897649572649572	0.8823290598290598	0.8940384615384617	0.8880982905982907	0.8838888888888888	0.886474358974359	0.8847649572649573	0.8863888888888889
0.5	0.888974358974359	0.8848076923076924	0.8845940170940171	0.8821581196581197	0.8882478632478633	0.880491452991453	0.8839529914529914	0.8822435897435899	0.8814529914529915	0.8922863247863249
