	1	2	3	4	5	6	7	8	9	10
0.05	0.7933760683760683	0.7916666666666666	0.8098290598290597	0.8017094017094019	0.8047008547008548	0.8149572649572651	0.7961538461538463	0.8123931623931625	0.8202991452991454	0.7967948717948717
0.1	0.7888888888888889	0.7991452991452993	0.8147435897435896	0.8042735042735044	0.7912393162393162	0.7997863247863247	0.8044871794871794	0.8017094017094016	0.8147435897435896	0.80982905982906
0.2	0.7989316239316239	0.7995726495726497	0.8042735042735044	0.806837606837607	0.8100427350427349	0.7886752136752136	0.8021367521367523	0.804059829059829	0.8200854700854702	0.7991452991452993
0.3	0.7965811965811967	0.8044871794871794	0.7942307692307692	0.8014957264957264	0.7837606837606838	0.8017094017094019	0.8170940170940172	0.8094017094017095	0.7967948717948717	0.8044871794871794
0.4	0.7991452991452993	0.7991452991452993	0.7991452991452993	0.8021367521367523	0.8094017094017095	0.7884615384615387	0.80982905982906	0.8145299145299146	0.7965811965811967	0.801068376068376
0.5	0.805128205128205	0.8222222222222223	0.8094017094017095	0.803846153846154	0.7965811965811965	0.8123931623931625	0.8149572649572651	0.7972222222222222	0.80982905982906	0.8096153846153845
