	24	48	64	128	256	512
ACC	0.8952380952380953	0.8916666666666666	0.8839285714285715	0.8845238095238096	0.8982142857142857	0.8886904761904763
AUC	0.9583333333333334	0.9645833333333332	0.9541666666666666	0.9583333333333334	0.9618055555555557	0.9708333333333332
F1	0.8952380952380953	0.8926719576719577	0.8865873015873017	0.8858297258297259	0.896904761904762	0.8906445406445407
