	24	48	64	128	256	512
12	0.801494614090211	0.7928960732369643	0.7946760821990188	0.7924846063257484	0.779401958724819	0.7899984722374236
24	0.8016276127107078	0.8044750900659757	0.8002592864116331	0.7948909486449848	0.7906658498935831	0.7928773257567799
48	0.797262472667365	0.8016092942277767	0.8055586715875928	0.7978999837787711	0.7998898179394356	0.7828022183862263
64	0.7981636961391244	0.7969632499492066	0.7954097491163523	0.7955761882344405	0.7902953704596977	0.7897443780292951
128	0.7986031244079242	0.8004541247920535	0.7953858567082399	0.8012206969748248	0.7846329221875384	0.792679704648609
256	0.7979325068384616	0.7992076429721037	0.7894160717602149	0.7993579181613913	0.7967050311199539	0.7798095929156389
512	0.8010296645873058	0.793767981768828	0.7940223048193138	0.7932376517067476	0.7937572624652202	0.7929070657219608
1024	0.7954832027602755	0.7935150703851729	0.7963944313985979	0.7911411370439354	0.7987292165160159	0.7923192986853157
