	24	48	64	128	256	512
12	0.860288223033321	0.8607701666525195	0.8573079063275141	0.863000452706335	0.8542504880740175	0.8565328825132746
24	0.8634510369804488	0.865124164143772	0.8635222439144008	0.8573501117618765	0.8588452215903196	0.8507172565996095
48	0.863481217402786	0.8630348772505635	0.8623268162483848	0.8578162578162578	0.8600906355808317	0.8562725763706155
64	0.8635717586697979	0.8616307802582313	0.8636108989050166	0.8637806637806639	0.8585038055626292	0.8518178988767224
128	0.8622376896886701	0.865642890152694	0.8659107414009375	0.8583755387676956	0.8588013656641108	0.8525219515415593
256	0.8650958699978308	0.8610795159814768	0.8598534363240246	0.8618849560026031	0.8609453545728055	0.8494206773618537
512	0.8672160446670251	0.8645950636146716	0.8580888247554915	0.857822859783644	0.8601165718812779	0.8571027737694404
1024	0.8640763376057494	0.8601764611568532	0.8541167982344454	0.8570122325024286	0.8567413160550416	0.8597725622235425
