	24	48	64	128	256	512
12	0.9604166666666667	0.9562499999999999	0.9597222222222221	0.9569444444444444	0.96875	0.9652777777777777
24	0.9659722222222222	0.9479166666666666	0.9604166666666667	0.9625	0.9340277777777777	0.9659722222222222
48	0.9604166666666666	0.9638888888888889	0.9659722222222222	0.9618055555555555	0.9638888888888889	0.9527777777777778
64	0.9666666666666668	0.96875	0.9576388888888889	0.9527777777777778	0.96875	0.96875
128	0.975	0.9666666666666668	0.96875	0.9625	0.9548611111111112	0.9451388888888888
256	0.9597222222222221	0.96875	0.9583333333333334	0.9597222222222223	0.9479166666666666	0.9451388888888889
512	0.9569444444444444	0.9604166666666666	0.9583333333333334	0.9472222222222223	0.9458333333333333	0.9326388888888889
1024	0.9631944444444445	0.9666666666666668	0.9708333333333333	0.9597222222222221	0.9541666666666666	0.9503472222222222
